month,temperature,RH,wind_speed,day_night,daily_cdd,daily_hdd,burned_area
9,28.91580703319824,0.4627354148955529,14.276540524846919,1,12.604370792239559,0.00025987880702946627,1
9,32.35984790288448,0.3873101717943786,2.4270120193809226,1,14.963251459164802,0.002706454913773552,1
5,2.045212791726337,0.5556574313971625,12.295029975989078,1,3.3319279497297782,0.007041695084701612,1
8,7.358243144581699,0.5008121956981132,3.4692924866004105,1,6.254179763862981,0.01029154519980667,1
6,28.75722124539361,0.5129244897855855,4.584622122179946,1,20.92359430403691,-0.001843987221275291,1
9,32.75452695685843,0.22353107502310682,1.2419309414671513,1,17.36239489851397,0.005404613925793672,1
10,26.035355821420314,0.46301723726232685,1.5142147736830562,1,13.079631237528268,-0.0021682966833658896,1
1,28.28106336566278,0.4867825877345699,3.3850550419003014,0,14.698050591125245,-0.005785033041828903,1
5,20.57038687125641,0.46862247654880396,2.441507785655076,1,5.844020030338931,0.00540875757498265,1
5,13.603782687159523,0.5405097621940421,2.628310769337496,1,20.90963900599548,0.005277219482750108,1
7,14.185254899434232,0.24670131488927743,6.092678309749196,0,11.168335621381932,0.007471855197755536,1
6,14.064938434563697,0.405266152915206,2.849015286445863,1,1.455205997827996,-0.004849251007645173,1
4,20.524893243504177,0.36788644475429805,2.279697607344103,0,5.776670245320338,-0.0052020108811313874,0
6,20.202906082777524,0.6075427698113263,3.4982132562879378,1,14.489179181628941,5.3081729220886545e-05,1
9,34.42351163817649,0.16189791865759595,3.9223220532952214,1,21.610471128746102,0.011210582571103602,1
8,21.185280035176365,0.4831992890206479,3.573265903383393,0,20.482767871010914,0.003866468134027011,1
6,23.777470311206162,0.3933518226066681,7.684828849849905,1,9.513233747227506,-0.013943085593317377,1
7,30.95515910062204,0.30633627064598756,4.093579786409356,1,15.097486477317752,-0.01285163501733016,1
3,11.912348636827641,0.6371264418685052,3.827032602537834,1,2.657386368402866,1.894607850419903,1
11,14.923380548152426,0.7888214700451713,1.0146526017155524,1,2.909490396149431,-0.008881394443808083,1
6,28.09509695734012,0.5404774106284845,1.673216023122285,1,11.472982945524794,-0.0115708137896021,1
6,27.788870332323025,0.5524507389528526,0.4503540297350156,0,17.575990681732367,0.006950302674365439,1
