month,temperature,RH,wind_speed,day_night,daily_cdd,daily_hdd,burned_area
1,2.5878305292293096,0.1848079005986046,1.4948933828313908,0,7.144024864078176,-0.2765282517276231,0
8,24.68074952206834,0.20953806800124286,2.245236428290416,0,1.4058231265531143,-0.47656018924362464,0
3,6.038198874885533,0.6422172630083014,14.022631850995344,1,-0.9064015705995159,0.3944002975031387,0
3,9.811647801634003,0.27977758932386876,-1.224826503016505,1,0.3625249494976277,-0.17334737271329914,0
8,8.674330067696937,0.14790946935932628,0.7014684788118455,1,5.898400623333961,-0.26788062695079456,0
1,6.20196441855241,0.1213494668339068,4.353616367400472,1,-2.9559456571642624,0.34198694417556114,0
8,-5.414269167454176,0.3838291702478629,3.1178986828583897,1,0.2758701220271247,0.313284684561565,0
4,15.85142281035863,0.6345739136898256,-1.1802200308263409,1,8.818952065940897,0.2856641485632309,0
4,22.84724237118859,0.32072340200750765,2.1244323368391353,1,2.063865126554219,0.3710744419586805,0
3,-1.8513295163878887,0.3154214124596414,23.478814969023233,1,1.1938940688276538,-0.3752525780605059,0
4,4.11884354775075,0.4352461487267871,3.470677757526856,1,0.5806131692885556,3.7232471998974526,0
1,6.47853947209776,0.38362903746590404,1.2686680743440677,0,6.7431097669009175,6.3085113322301005,0
4,11.924338914062925,0.13880882027903688,-0.39757402731318425,1,-0.9415854357434157,0.09124629898194908,0
2,14.089993264773533,0.12642247341641827,1.4620830633695874,1,-0.49517288099888696,0.535651168553919,0
4,18.102097719233193,0.268305661060393,0.4044971193511242,1,4.801134708241224,0.569277611728989,0
4,4.337506531452023,0.21031023928803283,1.769432660572168,1,0.43008234753236685,3.090266293717497,0
2,10.376453353814123,0.17659403871669324,1.1263142638470118,1,0.21531312479118203,0.3065941769231781,0
3,12.93326472720732,0.5512499906734093,-3.156098744727684,0,1.268552874888979,-0.0418818868088007,0
8,10.334442725415983,0.41198916040019673,5.1801444910914345,1,-1.3484776022581135,0.5854449487736726,0
3,11.119846770713204,0.14161802225447642,4.4174913416460315,1,2.4674233562595016,0.40905121180461423,0
3,0.4092360942882509,0.25728054664345595,2.585492198386407,1,3.0731116213671212,-0.310673391108158,0
4,-5.192579120527361,0.35867333951005614,7.513024597578702,1,-0.9533370913524308,12.482143719337746,0
4,10.983154578646275,0.14568325263906842,2.6157048526612905,1,1.3675704210205224,0.6849157703740516,0
4,-4.707699546900535,0.17140471053636178,3.029722927240596,0,8.786387394449466,-0.03025355848636027,0
2,18.836847337780995,0.2387733844297173,5.45225717887916,0,1.1754989505757203,0.11756278509536454,0
3,12.054555383478345,0.3243250264111124,-0.5066663141213663,1,-2.0039083260985215,0.3453806456684977,0
2,15.518625790934477,0.4148828488770114,5.893093525126911,0,-0.38122669975058604,0.07969771933030735,0
4,6.916459854805713,0.09575971000567951,1.381582493740207,1,-0.353007061832113,4.048873093207513,0
3,13.580923497563717,0.5708829766561708,-0.7357648485969683,1,2.2697779794962005,-0.44046394910243314,0
